employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_00265,Data Science,Supportive,4.21,4.36,1.95,2.68,2.7,4,12.0,65.8,Moderate
EMP_00266,Engineering,Supportive,4.13,3.32,2.88,2.41,3.54,3,0.5,34.3,Low
EMP_00267,Data Science,Democratic,3.97,4.05,2.77,4.16,2.17,5,2.4,37.5,Low
EMP_00268,Sales,Supportive,4.18,3.6,3.2,4.04,2.41,3,0.5,57.5,Moderate
EMP_00269,Data Science,Democratic,3.71,4.09,1.7,4.2,3.54,4,2.3,36.2,Low
EMP_00270,Sales,Supportive,3.63,3.9,2.54,3.47,2.57,3,4.2,49.3,Moderate
EMP_00271,Marketing,Autocratic/Micromanagement,4.33,4.82,2.61,3.14,1.0,3,6.6,39.4,Low
EMP_00272,Sales,Autocratic/Micromanagement,3.86,3.59,2.78,4.24,1.88,3,0.5,41.1,Low
EMP_00273,Data Science,Autocratic/Micromanagement,3.26,4.44,1.68,4.34,3.31,3,0.5,58.6,Moderate
EMP_00274,Sales,Supportive,3.76,4.18,3.14,4.15,2.4,5,3.5,52.8,Moderate
EMP_00275,Engineering,Supportive,4.13,4.18,3.22,3.85,2.17,2,3.6,47.8,Moderate
EMP_00276,Sales,Democratic,3.71,4.4,2.78,4.05,2.83,4,3.6,42.1,Low
EMP_00277,Engineering,Supportive,3.82,4.31,3.42,3.69,2.15,3,0.5,56.8,Moderate
EMP_00278,Product Management,Democratic,3.85,3.13,3.0,3.58,2.18,2,5.9,37.7,Low
EMP_00279,Engineering,Supportive,3.38,4.04,3.41,3.21,1.94,4,10.4,58.0,Moderate
EMP_00280,Product Management,Autocratic/Micromanagement,3.42,3.75,2.44,3.71,2.06,5,3.4,38.6,Low
EMP_00281,Data Science,Autocratic/Micromanagement,4.74,3.17,3.64,3.44,2.44,4,6.8,18.3,Low
EMP_00282,Engineering,Democratic,3.73,3.69,4.19,3.23,2.92,3,1.9,43.9,Low
EMP_00283,Sales,Supportive,3.3,3.56,2.72,3.8,2.05,4,8.1,52.4,Moderate
EMP_00284,Data Science,Autocratic/Micromanagement,2.82,3.66,1.6,3.63,1.87,3,3.3,53.1,Moderate
EMP_00285,Product Management,Supportive,4.29,4.28,2.46,3.34,2.88,4,1.9,50.2,Moderate
EMP_00286,Engineering,Supportive,2.96,4.34,3.18,2.87,2.46,1,1.7,64.5,Moderate
EMP_00287,Data Science,Democratic,2.97,3.73,3.63,2.52,2.86,3,5.2,49.0,Moderate
EMP_00288,Data Science,Democratic,2.81,4.04,2.23,3.51,3.03,4,1.4,38.0,Low
EMP_00289,Sales,Autocratic/Micromanagement,4.02,3.64,3.22,4.11,1.96,3,1.9,26.1,Low
EMP_00290,Engineering,Supportive,2.79,3.86,2.18,3.86,3.23,5,3.2,50.9,Moderate
EMP_00291,Engineering,Democratic,3.58,3.7,3.21,4.08,3.35,2,3.0,36.9,Low
EMP_00292,Sales,Democratic,3.56,3.37,2.28,2.83,1.0,4,2.4,40.7,Low
EMP_00293,HR,Democratic,5.0,4.05,3.7,2.5,1.9,4,0.5,48.4,Moderate
EMP_00294,HR,Democratic,3.44,4.26,2.14,2.81,3.45,3,5.9,42.1,Low
EMP_00295,Data Science,Supportive,3.96,4.88,3.2,3.27,3.01,3,7.2,53.2,Moderate
EMP_00296,Product Management,Democratic,3.83,4.13,3.7,3.19,4.48,2,0.5,26.2,Low
EMP_00297,Data Science,Democratic,4.49,3.74,3.75,3.78,3.26,4,7.9,30.4,Low
EMP_00298,Sales,Autocratic/Micromanagement,3.57,3.67,4.42,2.36,2.9,2,5.5,47.7,Moderate
EMP_00299,Marketing,Supportive,3.49,3.37,3.81,3.77,3.09,4,1.3,47.2,Moderate
EMP_00300,Engineering,Democratic,3.25,4.37,1.72,2.84,1.0,4,1.0,61.5,Moderate
EMP_00301,Sales,Democratic,3.32,4.2,3.32,3.29,2.3,4,4.2,39.7,Low
EMP_00302,Marketing,Supportive,3.44,3.97,2.54,3.59,3.15,3,5.5,42.5,Low
EMP_00303,Product Management,Supportive,2.92,3.48,3.46,3.57,2.41,4,1.3,48.9,Moderate
EMP_00304,Marketing,Supportive,2.83,4.33,4.06,3.37,1.88,2,4.7,55.1,Moderate
EMP_00305,Engineering,Supportive,4.04,3.33,4.76,3.04,2.52,4,3.8,47.0,Moderate
EMP_00306,HR,Supportive,3.5,3.76,3.32,3.84,2.67,4,3.4,40.9,Low
EMP_00307,Marketing,Autocratic/Micromanagement,4.09,3.68,3.61,3.07,1.59,4,9.8,24.6,Low
EMP_00308,Marketing,Democratic,3.38,3.26,2.63,4.32,2.11,3,1.3,49.9,Moderate
EMP_00309,Marketing,Supportive,3.83,4.51,3.46,3.81,1.83,5,5.3,48.7,Moderate
EMP_00310,Data Science,Democratic,3.49,4.46,2.27,3.6,3.39,4,3.9,54.2,Moderate
EMP_00311,HR,Democratic,4.51,4.76,4.32,3.47,2.17,3,10.4,33.4,Low
EMP_00312,Sales,Supportive,3.67,4.25,3.73,4.61,2.17,4,1.2,58.9,Moderate
EMP_00313,Engineering,Democratic,4.21,4.06,3.79,3.27,2.09,4,5.4,38.1,Low
EMP_00314,Sales,Supportive,3.31,4.12,2.74,2.94,1.0,3,0.5,60.1,Moderate
EMP_00315,Engineering,Autocratic/Micromanagement,4.06,3.09,3.36,3.69,3.86,2,3.9,15.0,Low
EMP_00316,Engineering,Supportive,4.39,4.62,2.82,4.12,3.12,5,9.4,59.9,Moderate
EMP_00317,Sales,Democratic,3.54,4.17,4.0,3.83,1.92,2,8.6,58.8,Moderate
EMP_00318,Engineering,Supportive,3.99,4.17,3.53,3.29,2.68,4,0.6,50.6,Moderate
EMP_00319,Data Science,Supportive,4.16,3.56,2.95,3.92,3.37,4,3.2,39.2,Low
EMP_00320,Sales,Democratic,3.12,3.86,3.34,2.92,1.79,2,4.4,38.5,Low
EMP_00321,HR,Autocratic/Micromanagement,2.53,4.49,3.43,2.62,2.32,3,5.8,41.2,Low
EMP_00322,Data Science,Autocratic/Micromanagement,4.15,4.02,2.39,4.96,1.59,3,0.7,17.0,Low
EMP_00323,Engineering,Autocratic/Micromanagement,3.62,3.94,4.75,3.4,3.22,4,1.1,43.1,Low
EMP_00324,Engineering,Supportive,3.87,4.04,3.88,3.78,2.62,5,1.7,50.8,Moderate
EMP_00325,Marketing,Democratic,3.03,3.89,3.28,3.76,2.67,4,8.9,37.1,Low
EMP_00326,Sales,Autocratic/Micromanagement,3.51,3.8,3.24,4.67,1.71,2,6.7,51.3,Moderate
EMP_00327,Marketing,Supportive,3.59,4.04,2.25,3.18,3.11,4,1.2,45.8,Moderate
EMP_00328,Sales,Supportive,2.65,3.43,2.86,3.55,1.49,3,2.7,53.8,Moderate
EMP_00329,Marketing,Autocratic/Micromanagement,4.06,4.11,3.12,3.61,1.78,3,6.9,17.9,Low
EMP_00330,Data Science,Autocratic/Micromanagement,3.86,4.21,3.99,2.55,3.55,5,4.8,49.8,Moderate
EMP_00331,Marketing,Supportive,3.82,4.59,3.11,3.29,2.38,4,0.5,55.1,Moderate
EMP_00332,HR,Democratic,4.3,3.72,3.25,4.09,1.95,5,2.3,41.7,Low
EMP_00333,Marketing,Democratic,3.61,3.28,2.76,3.65,1.57,4,0.5,46.0,Moderate
EMP_00334,Product Management,Democratic,3.43,3.28,2.43,3.69,2.31,5,2.7,52.4,Moderate
EMP_00335,Sales,Democratic,4.03,4.61,3.38,3.79,1.41,2,2.1,47.7,Moderate
EMP_00336,HR,Democratic,4.31,4.82,3.24,3.83,2.44,4,1.2,45.3,Moderate
EMP_00337,Engineering,Autocratic/Micromanagement,4.02,3.91,4.0,4.44,1.65,3,0.7,27.2,Low
EMP_00338,Product Management,Democratic,2.93,4.06,3.81,2.88,3.17,2,2.4,44.0,Low
EMP_00339,Engineering,Autocratic/Micromanagement,3.46,4.72,2.81,3.28,3.32,1,8.5,56.3,Moderate
EMP_00340,Engineering,Supportive,3.73,4.33,3.28,3.58,3.31,3,3.9,65.6,Moderate
EMP_00341,Engineering,Supportive,2.47,3.1,3.84,3.01,3.32,3,1.5,44.8,Low
EMP_00342,Marketing,Democratic,3.35,4.24,3.75,3.44,1.26,3,4.8,42.5,Low
EMP_00343,Marketing,Democratic,3.14,4.19,3.39,3.42,2.81,4,1.5,32.0,Low
EMP_00344,Product Management,Autocratic/Micromanagement,3.7,3.5,4.21,3.05,2.29,4,3.9,46.4,Moderate
EMP_00345,Sales,Supportive,3.87,4.68,3.78,3.58,2.79,5,2.3,46.1,Moderate
EMP_00346,Data Science,Supportive,4.01,3.85,2.01,4.53,2.16,5,4.8,57.4,Moderate
EMP_00347,Data Science,Autocratic/Micromanagement,3.42,4.18,2.38,4.55,2.81,2,3.5,31.1,Low
EMP_00348,Engineering,Democratic,3.9,4.22,4.13,2.98,2.49,4,0.5,56.9,Moderate
EMP_00349,Product Management,Autocratic/Micromanagement,3.08,3.78,2.62,3.38,2.73,3,14.9,39.0,Low
EMP_00350,Data Science,Supportive,4.24,4.1,2.23,4.59,2.5,5,0.6,48.1,Moderate
EMP_00351,Engineering,Democratic,3.96,4.66,2.05,4.36,2.18,3,6.1,61.5,Moderate
EMP_00352,Engineering,Democratic,3.48,3.98,2.34,3.35,1.29,4,0.5,49.3,Moderate
EMP_00353,Data Science,Democratic,4.83,3.95,3.7,3.31,2.15,5,2.7,43.1,Low
EMP_00354,Data Science,Supportive,3.73,5.0,2.71,3.5,1.2,4,3.6,77.5,High
EMP_00355,Sales,Supportive,4.44,3.27,2.04,3.94,2.96,4,1.0,32.4,Low
EMP_00356,Sales,Supportive,4.1,4.43,3.54,4.88,2.22,3,1.1,51.0,Moderate
EMP_00357,Sales,Supportive,2.99,4.28,4.16,4.27,2.81,4,7.2,58.4,Moderate
EMP_00358,Marketing,Supportive,4.28,4.17,3.55,2.64,2.28,4,2.9,53.2,Moderate
EMP_00359,Sales,Supportive,4.33,3.15,3.94,3.6,3.21,5,16.6,44.4,Low
EMP_00360,HR,Supportive,3.11,3.56,4.83,3.83,2.3,5,0.9,45.1,Moderate
EMP_00361,Engineering,Supportive,3.95,3.87,3.98,4.71,3.54,4,3.8,50.4,Moderate
EMP_00362,Sales,Supportive,4.11,3.67,3.06,4.01,1.36,3,2.9,57.7,Moderate
EMP_00363,Engineering,Democratic,4.45,3.58,2.65,3.98,2.38,5,4.3,43.4,Low
EMP_00364,Data Science,Democratic,4.01,4.47,3.47,3.23,1.83,2,0.5,64.2,Moderate
EMP_00365,Sales,Supportive,3.53,3.85,2.16,3.34,1.0,3,1.5,39.8,Low
EMP_00366,Data Science,Autocratic/Micromanagement,2.68,3.83,3.54,2.74,3.21,4,7.0,40.1,Low
EMP_00367,Engineering,Democratic,2.94,3.78,3.35,4.33,2.79,3,4.9,42.9,Low
EMP_00368,Data Science,Democratic,3.87,3.39,2.4,3.91,2.5,4,0.5,39.9,Low
EMP_00369,Data Science,Supportive,4.28,3.56,3.99,3.75,2.24,4,1.5,52.7,Moderate
EMP_00370,Product Management,Autocratic/Micromanagement,3.05,4.11,2.37,3.4,2.28,5,4.7,34.2,Low
EMP_00371,HR,Supportive,3.45,3.91,3.96,3.48,2.19,2,4.4,47.3,Moderate
EMP_00372,Sales,Autocratic/Micromanagement,3.44,3.28,2.99,3.32,2.1,3,3.4,52.8,Moderate
EMP_00373,Engineering,Democratic,4.02,5.0,1.96,3.2,2.15,3,0.7,58.9,Moderate
EMP_00374,Sales,Autocratic/Micromanagement,4.01,4.04,4.29,3.75,2.75,2,1.2,30.9,Low
EMP_00375,Engineering,Democratic,4.46,4.01,2.16,3.57,2.73,4,6.9,30.2,Low
EMP_00376,Product Management,Democratic,4.16,3.86,1.66,3.68,1.02,3,0.5,51.6,Moderate
EMP_00377,Engineering,Democratic,2.66,4.19,3.39,4.21,2.55,2,2.1,42.0,Low
EMP_00378,HR,Democratic,4.31,3.87,3.33,3.94,2.92,4,5.2,38.9,Low
EMP_00379,Sales,Democratic,3.82,4.33,1.46,3.37,1.94,4,4.9,22.4,Low
EMP_00380,Engineering,Supportive,2.98,3.87,3.02,3.3,2.25,3,4.6,49.2,Moderate
EMP_00381,Data Science,Supportive,3.14,4.05,5.0,3.03,1.65,5,16.2,56.2,Moderate
EMP_00382,Product Management,Supportive,3.24,4.49,2.94,1.96,2.28,4,3.1,45.9,Moderate
EMP_00383,Marketing,Autocratic/Micromanagement,3.74,3.62,1.76,3.82,2.21,3,0.5,54.2,Moderate
EMP_00384,HR,Supportive,3.31,4.49,3.32,2.89,1.15,2,0.5,55.1,Moderate
EMP_00385,Sales,Autocratic/Micromanagement,3.7,4.02,3.85,3.74,2.43,5,3.6,41.2,Low
EMP_00386,Engineering,Democratic,3.68,4.5,3.15,4.01,1.87,3,1.2,64.1,Moderate
EMP_00387,Data Science,Supportive,4.14,3.42,2.58,3.49,2.09,1,0.5,51.9,Moderate
EMP_00388,Marketing,Autocratic/Micromanagement,2.81,3.54,1.84,2.98,2.58,3,1.0,36.8,Low
EMP_00389,Product Management,Democratic,3.09,4.12,4.39,4.41,2.89,3,10.3,36.2,Low
EMP_00390,Marketing,Supportive,5.0,4.54,2.44,4.67,2.59,4,2.7,51.7,Moderate
EMP_00391,HR,Supportive,4.16,3.76,3.45,3.81,3.91,4,6.6,38.9,Low
EMP_00392,Sales,Supportive,3.05,3.61,2.74,4.23,1.57,4,0.5,62.2,Moderate
EMP_00393,Engineering,Supportive,4.43,3.9,3.91,2.56,1.22,3,1.3,62.2,Moderate
EMP_00394,Sales,Democratic,4.38,3.75,2.18,2.83,5.0,4,2.6,11.1,Low
EMP_00395,Sales,Autocratic/Micromanagement,2.72,3.95,3.38,3.71,3.12,3,1.1,39.4,Low
EMP_00396,Engineering,Autocratic/Micromanagement,3.51,2.7,3.01,3.45,2.44,5,6.2,22.5,Low
EMP_00397,Sales,Supportive,3.65,3.31,3.7,3.46,2.91,2,8.2,44.9,Low
EMP_00398,Data Science,Autocratic/Micromanagement,3.85,4.22,3.52,4.46,1.05,2,1.1,70.5,Moderate
EMP_00399,Product Management,Supportive,4.03,3.88,2.88,3.76,3.83,4,1.4,44.2,Low
EMP_00400,Product Management,Democratic,3.8,4.98,4.05,3.76,2.36,2,7.9,47.4,Moderate
EMP_00401,Product Management,Autocratic/Micromanagement,3.16,3.68,3.13,4.45,1.77,5,0.8,43.5,Low
EMP_00402,Sales,Autocratic/Micromanagement,4.62,3.7,3.45,3.68,3.11,5,1.1,26.2,Low
EMP_00403,Marketing,Democratic,3.24,3.95,3.06,3.88,1.54,3,8.8,46.1,Moderate
EMP_00404,Product Management,Autocratic/Micromanagement,3.33,4.11,2.34,3.28,3.85,3,3.7,28.8,Low
EMP_00405,Sales,Democratic,4.4,3.01,4.14,3.65,4.31,4,2.6,49.7,Moderate
EMP_00406,Engineering,Supportive,4.24,3.25,3.57,2.54,2.8,2,1.7,55.5,Moderate
EMP_00407,Engineering,Supportive,3.86,4.04,2.67,3.57,1.94,3,0.6,52.1,Moderate
EMP_00408,Engineering,Supportive,4.65,5.0,3.66,3.16,1.47,5,1.1,68.9,Moderate
EMP_00409,Data Science,Democratic,3.54,4.02,2.68,4.32,2.14,3,3.4,42.1,Low
EMP_00410,HR,Supportive,3.22,3.88,3.37,3.14,3.77,4,0.5,40.5,Low
EMP_00411,HR,Democratic,3.71,4.64,2.97,2.63,4.29,5,5.3,44.7,Low
EMP_00412,Sales,Democratic,4.67,3.83,3.34,3.26,1.0,3,1.7,40.0,Low
EMP_00413,Engineering,Supportive,3.28,3.74,3.97,4.09,3.28,3,0.5,56.9,Moderate
EMP_00414,Marketing,Autocratic/Micromanagement,3.54,3.44,3.92,3.36,2.48,3,0.5,40.1,Low
EMP_00415,Sales,Democratic,3.96,3.83,3.91,3.71,3.93,4,5.5,34.2,Low
EMP_00416,Sales,Supportive,4.25,4.54,2.51,3.72,2.44,3,2.2,51.5,Moderate
EMP_00417,Engineering,Democratic,3.94,3.44,2.7,4.61,2.53,4,0.5,42.1,Low
EMP_00418,Product Management,Supportive,2.54,4.03,3.42,3.23,2.6,2,5.1,56.5,Moderate
EMP_00419,Product Management,Democratic,3.23,3.27,1.83,2.93,1.61,1,0.5,37.6,Low
EMP_00420,Engineering,Supportive,4.68,3.27,3.12,2.61,2.32,5,1.5,45.4,Moderate
EMP_00421,Engineering,Democratic,3.37,4.26,2.96,2.44,1.34,4,6.5,63.5,Moderate
EMP_00422,Data Science,Supportive,3.48,4.89,3.02,4.42,2.66,4,0.5,64.1,Moderate
EMP_00423,HR,Supportive,4.18,3.53,2.95,3.72,1.86,4,17.2,48.3,Moderate
EMP_00424,Product Management,Supportive,4.38,4.16,5.0,4.19,3.59,3,3.5,42.2,Low
EMP_00425,Engineering,Democratic,3.69,3.93,2.81,2.42,3.37,5,5.1,34.9,Low
EMP_00426,Engineering,Supportive,3.41,3.62,2.06,3.47,2.18,5,3.9,59.9,Moderate
EMP_00427,Engineering,Supportive,2.76,3.79,3.1,3.77,2.57,4,7.4,43.8,Low
EMP_00428,Data Science,Supportive,2.47,4.15,2.96,3.91,2.33,3,2.8,51.6,Moderate
EMP_00429,Engineering,Democratic,3.87,3.93,2.39,3.06,1.0,5,18.8,54.6,Moderate
EMP_00430,Sales,Supportive,4.29,3.85,3.01,3.83,1.06,5,0.7,57.1,Moderate
EMP_00431,Marketing,Autocratic/Micromanagement,1.93,4.5,2.58,3.96,1.88,3,4.3,52.9,Moderate
EMP_00432,Sales,Democratic,3.22,3.74,3.24,2.75,2.78,1,0.5,36.9,Low
EMP_00433,Engineering,Autocratic/Micromanagement,3.43,4.8,2.0,4.01,2.49,4,0.5,63.6,Moderate
EMP_00434,Engineering,Democratic,3.6,3.3,2.42,3.98,1.0,4,11.0,50.3,Moderate
EMP_00435,Sales,Supportive,4.0,4.27,3.55,3.93,2.49,2,4.1,53.7,Moderate
EMP_00436,Marketing,Supportive,4.92,4.06,3.17,4.18,2.23,3,1.2,56.0,Moderate
EMP_00437,Engineering,Supportive,5.0,2.96,4.09,5.0,3.04,5,1.7,51.0,Moderate
EMP_00438,Marketing,Democratic,3.92,4.62,2.78,3.97,1.01,4,0.5,45.9,Moderate
EMP_00439,Sales,Autocratic/Micromanagement,4.34,3.35,3.76,3.86,2.15,3,0.7,28.9,Low
EMP_00440,Sales,Supportive,3.32,3.46,3.73,3.74,3.4,5,3.6,46.8,Moderate
EMP_00441,Marketing,Supportive,4.21,4.11,3.26,3.31,2.23,3,3.2,50.0,Moderate
EMP_00442,Sales,Autocratic/Micromanagement,3.89,3.41,2.63,3.27,2.27,3,3.1,52.5,Moderate
EMP_00443,Product Management,Autocratic/Micromanagement,4.18,3.1,2.7,4.15,3.14,5,10.0,16.3,Low
EMP_00444,Sales,Supportive,3.12,3.67,4.62,3.36,1.27,5,5.5,61.1,Moderate
EMP_00445,Engineering,Democratic,3.84,3.9,4.07,4.47,2.66,5,5.9,40.0,Low
EMP_00446,Engineering,Democratic,2.54,3.65,2.19,5.0,2.53,3,5.4,45.6,Moderate
EMP_00447,Engineering,Democratic,2.78,4.35,3.22,4.69,2.67,4,4.8,61.5,Moderate
EMP_00448,Product Management,Supportive,4.2,3.73,3.56,4.05,2.77,5,2.0,39.4,Low
EMP_00449,HR,Supportive,4.61,3.6,2.33,3.27,1.14,5,5.3,59.8,Moderate
EMP_00450,Product Management,Democratic,3.2,4.09,3.5,3.57,3.02,4,1.4,41.6,Low
EMP_00451,Engineering,Democratic,3.25,3.73,2.08,4.14,2.25,4,1.3,44.2,Low
EMP_00452,Marketing,Supportive,4.14,3.69,3.92,2.46,2.92,4,2.4,56.3,Moderate
EMP_00453,Marketing,Democratic,4.15,3.93,2.89,2.21,1.55,4,0.5,51.4,Moderate
EMP_00454,Marketing,Supportive,3.97,4.1,3.68,3.08,3.18,5,3.0,54.0,Moderate
EMP_00455,Data Science,Supportive,3.41,3.37,3.64,3.16,1.0,2,0.5,65.1,Moderate
EMP_00456,Engineering,Supportive,3.27,3.82,1.64,4.53,3.75,4,5.7,44.0,Low
EMP_00457,Sales,Democratic,3.89,4.85,2.44,3.84,2.67,3,3.9,26.4,Low
EMP_00458,Sales,Autocratic/Micromanagement,3.65,3.85,1.99,3.33,3.15,4,0.5,22.9,Low
EMP_00459,Product Management,Supportive,3.89,4.16,2.51,3.7,1.84,2,2.4,55.4,Moderate
EMP_00460,Marketing,Supportive,3.8,3.68,3.04,3.33,3.48,5,4.9,44.5,Low
EMP_00461,Sales,Autocratic/Micromanagement,3.54,4.68,1.7,3.97,4.33,3,13.7,17.4,Low
EMP_00462,HR,Democratic,3.63,3.56,3.07,2.9,2.34,4,11.6,40.0,Low
EMP_00463,Sales,Democratic,4.71,3.02,4.44,4.51,1.04,3,1.3,66.4,Moderate
EMP_00464,Engineering,Supportive,3.03,3.83,3.22,3.53,3.17,2,1.1,50.0,Moderate
EMP_00465,Data Science,Autocratic/Micromanagement,3.44,3.61,2.98,2.95,2.15,2,2.9,48.5,Moderate
EMP_00466,Engineering,Democratic,2.73,4.2,2.83,4.56,3.03,4,2.9,58.8,Moderate
EMP_00467,Data Science,Autocratic/Micromanagement,3.84,4.44,3.05,3.4,2.86,4,6.2,56.7,Moderate
EMP_00468,Data Science,Autocratic/Micromanagement,3.31,4.13,2.53,2.9,2.76,3,2.9,41.3,Low
EMP_00469,Engineering,Supportive,3.9,3.65,3.61,4.48,1.25,3,2.5,60.2,Moderate
EMP_00470,Data Science,Autocratic/Micromanagement,3.74,3.62,1.51,4.88,2.02,3,2.4,43.9,Low
EMP_00471,Data Science,Autocratic/Micromanagement,2.44,2.92,2.35,3.59,1.98,3,2.8,45.4,Moderate
EMP_00472,Engineering,Supportive,3.67,3.77,3.51,3.99,3.24,4,2.3,40.2,Low
EMP_00473,Marketing,Democratic,2.59,4.66,2.03,3.38,4.31,2,3.2,30.8,Low
EMP_00474,Engineering,Autocratic/Micromanagement,3.8,4.28,2.4,3.08,4.0,4,1.2,54.0,Moderate
EMP_00475,Sales,Democratic,3.24,4.46,2.56,3.95,1.0,4,4.2,52.6,Moderate
EMP_00476,Product Management,Autocratic/Micromanagement,3.74,4.27,3.27,2.74,2.5,4,3.0,41.6,Low
EMP_00477,Sales,Supportive,3.59,4.6,2.53,3.2,2.46,4,0.8,51.8,Moderate
EMP_00478,HR,Democratic,4.21,3.77,4.19,3.74,2.71,4,2.1,46.8,Moderate
EMP_00479,Product Management,Autocratic/Micromanagement,3.67,4.24,3.65,2.98,1.66,5,1.8,48.3,Moderate
EMP_00480,Engineering,Supportive,3.1,4.91,3.17,3.95,2.14,3,0.8,63.8,Moderate
EMP_00481,Engineering,Democratic,3.65,4.49,3.11,3.75,2.17,3,1.7,59.3,Moderate
EMP_00482,Sales,Democratic,4.1,4.05,2.62,4.13,2.11,4,0.5,43.2,Low
EMP_00483,Sales,Supportive,3.43,4.08,2.7,3.7,2.21,4,13.5,50.2,Moderate
EMP_00484,Engineering,Autocratic/Micromanagement,3.63,4.05,3.68,3.98,1.11,4,4.0,50.0,Moderate
EMP_00485,Engineering,Supportive,4.19,3.66,4.91,3.3,2.57,4,2.6,53.6,Moderate
EMP_00486,Engineering,Autocratic/Micromanagement,3.6,4.58,3.02,4.16,2.94,3,0.9,48.2,Moderate
EMP_00487,Marketing,Supportive,3.73,3.98,2.8,3.58,1.59,3,3.5,43.0,Low
EMP_00488,Sales,Autocratic/Micromanagement,3.95,3.66,2.85,4.27,2.91,5,2.2,32.7,Low
EMP_00489,HR,Supportive,3.79,4.3,4.39,4.11,2.56,4,8.4,50.8,Moderate
EMP_00490,Marketing,Democratic,2.33,3.94,2.33,3.26,1.57,4,2.3,47.8,Moderate
EMP_00491,Product Management,Autocratic/Micromanagement,4.11,3.57,3.06,3.93,3.56,3,2.4,16.7,Low
EMP_00492,Data Science,Supportive,3.58,3.13,2.81,2.76,2.34,3,5.4,52.8,Moderate
EMP_00493,Data Science,Democratic,3.06,3.79,2.36,3.61,2.33,4,1.2,41.7,Low
EMP_00494,Marketing,Democratic,3.27,3.29,4.2,3.73,2.78,1,4.1,39.9,Low
EMP_00495,Data Science,Supportive,3.67,3.73,3.37,2.65,2.92,4,0.5,48.7,Moderate
EMP_00496,Sales,Democratic,4.31,3.78,3.62,3.68,3.09,5,6.1,33.6,Low
EMP_00497,Product Management,Supportive,3.15,4.27,2.86,3.45,3.5,4,4.2,48.4,Moderate
EMP_00498,Engineering,Supportive,4.35,3.42,2.85,3.87,1.61,2,3.5,60.8,Moderate
EMP_00499,Data Science,Democratic,4.38,3.56,2.4,3.4,3.83,3,3.7,44.7,Low
EMP_00500,Product Management,Supportive,4.65,4.01,2.89,3.74,1.0,4,11.3,60.5,Moderate
EMP_00501,HR,Supportive,3.67,3.15,3.56,3.68,4.01,4,2.1,41.1,Low
EMP_00502,Marketing,Supportive,3.8,3.77,2.37,3.61,2.22,4,1.0,49.3,Moderate
EMP_00503,Marketing,Democratic,2.9,3.77,3.38,4.32,1.7,1,0.9,44.0,Low
EMP_00504,Marketing,Supportive,3.02,4.03,3.16,3.69,1.37,3,0.5,47.3,Moderate
EMP_00505,Product Management,Democratic,3.79,3.66,2.69,2.29,3.85,4,0.5,38.8,Low
EMP_00506,Engineering,Democratic,3.34,3.09,5.0,3.79,3.11,4,0.5,38.7,Low
EMP_00507,Data Science,Supportive,4.15,3.67,3.16,3.98,2.71,4,0.5,46.7,Moderate
EMP_00508,Engineering,Democratic,3.72,3.01,2.99,3.71,1.99,3,0.5,51.3,Moderate
EMP_00509,Sales,Autocratic/Micromanagement,4.03,3.98,2.65,4.89,2.25,4,0.7,25.4,Low
EMP_00510,Marketing,Autocratic/Micromanagement,3.51,3.45,4.18,3.31,2.33,5,20.0,42.1,Low
EMP_00511,Product Management,Democratic,3.62,3.72,3.42,4.2,2.06,3,4.0,41.5,Low
EMP_00512,HR,Supportive,4.95,4.51,3.99,2.74,1.0,1,1.9,59.5,Moderate
EMP_00513,Engineering,Democratic,4.77,3.51,2.89,3.36,2.01,2,3.0,37.8,Low
EMP_00514,Engineering,Supportive,2.84,3.3,3.77,3.54,3.0,3,1.9,47.2,Moderate
EMP_00515,Data Science,Supportive,3.64,3.37,3.11,3.81,2.4,5,10.1,49.2,Moderate
EMP_00516,Product Management,Democratic,3.9,3.72,2.38,4.0,1.54,4,0.5,53.0,Moderate
EMP_00517,Engineering,Democratic,3.85,4.31,3.15,3.94,2.21,3,0.5,56.9,Moderate
EMP_00518,Data Science,Supportive,4.36,3.6,2.78,3.46,2.69,5,1.2,56.3,Moderate
EMP_00519,Product Management,Autocratic/Micromanagement,3.3,3.69,3.65,4.63,2.6,1,1.0,37.8,Low
EMP_00520,Sales,Autocratic/Micromanagement,2.38,3.54,2.81,2.75,2.48,5,1.3,40.9,Low
EMP_00521,Product Management,Supportive,2.93,4.09,2.08,3.52,1.92,3,4.3,49.8,Moderate
EMP_00522,Sales,Supportive,4.76,3.64,2.53,3.31,2.34,4,5.4,51.3,Moderate
EMP_00523,Product Management,Democratic,3.97,4.83,3.23,4.02,2.88,4,4.6,44.3,Low
EMP_00524,Engineering,Autocratic/Micromanagement,3.34,4.54,2.12,2.88,3.18,4,2.6,48.6,Moderate
EMP_00525,Engineering,Autocratic/Micromanagement,4.87,5.0,2.72,3.68,3.36,3,3.3,35.9,Low
EMP_00526,Marketing,Democratic,3.45,3.29,3.71,3.86,2.94,1,10.3,39.8,Low
EMP_00527,Sales,Supportive,3.8,4.05,2.77,4.2,2.72,2,0.7,50.3,Moderate
EMP_00528,Sales,Democratic,2.55,3.64,2.03,3.77,2.6,3,0.5,25.2,Low
