employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_0266,Marketing,Democratic,5.0,3.31,3.85,3.98,2.41,5,5.1,37.0,Low
EMP_0267,Marketing,Supportive,4.82,4.19,2.69,3.81,3.38,3,0.9,42.0,Low
EMP_0268,Marketing,Democratic,4.11,2.78,3.57,2.75,1.0,5,0.9,47.4,Moderate
EMP_0269,Data Science,Autocratic/Micromanagement,3.07,3.45,4.52,3.88,4.15,4,8.6,29.2,Low
EMP_0270,Data Science,Supportive,3.52,5.0,2.32,3.57,2.61,5,5.5,72.5,Moderate
EMP_0271,HR,Supportive,3.22,3.22,3.58,4.26,3.43,5,5.3,34.7,Low
EMP_0272,HR,Supportive,4.48,4.49,3.63,3.98,2.65,3,4.5,51.2,Moderate
EMP_0273,Product,Supportive,3.78,3.45,2.51,3.83,3.09,4,1.1,45.7,Moderate
EMP_0274,Product,Autocratic/Micromanagement,3.05,4.11,4.28,2.49,1.0,3,6.6,45.2,Moderate
EMP_0275,Sales,Democratic,3.27,4.19,2.97,3.45,2.39,2,0.5,25.8,Low
EMP_0276,Sales,Supportive,4.38,4.48,2.89,3.17,3.38,2,1.5,34.8,Low
EMP_0277,HR,Supportive,4.72,3.68,4.89,3.65,2.93,3,1.5,48.1,Moderate
EMP_0278,Marketing,Supportive,4.67,4.99,3.62,3.25,1.39,2,2.9,58.8,Moderate
EMP_0279,Marketing,Autocratic/Micromanagement,4.13,3.45,3.94,3.33,2.75,2,2.2,19.9,Low
EMP_0280,HR,Supportive,3.42,3.94,4.28,3.78,2.05,3,2.2,45.6,Moderate
EMP_0281,Product,Autocratic/Micromanagement,1.33,3.95,2.68,3.24,1.98,5,2.8,40.6,Low
EMP_0282,Data Science,Democratic,3.81,3.13,4.2,3.57,1.48,4,1.9,49.1,Moderate
EMP_0283,Data Science,Supportive,3.6,3.63,2.8,2.59,3.19,3,1.0,43.6,Low
EMP_0284,Engineering,Autocratic/Micromanagement,3.7,3.9,2.76,3.0,3.59,2,3.8,28.4,Low
EMP_0285,Sales,Democratic,3.64,3.54,2.98,3.89,4.4,2,5.5,18.3,Low
EMP_0286,Engineering,Democratic,2.67,5.0,2.7,2.76,1.52,4,2.3,59.8,Moderate
EMP_0287,Sales,Autocratic/Micromanagement,3.99,3.3,3.86,4.25,3.31,5,3.7,31.3,Low
EMP_0288,Sales,Supportive,4.04,4.51,3.41,4.08,3.37,3,2.7,43.7,Low
EMP_0289,Data Science,Supportive,4.08,4.31,2.81,3.34,2.24,4,0.5,64.0,Moderate
EMP_0290,Sales,Democratic,4.26,3.79,3.74,5.0,1.97,4,1.9,41.2,Low
EMP_0291,Engineering,Supportive,4.02,3.28,2.98,4.25,1.83,1,0.5,55.0,Moderate
EMP_0292,Engineering,Supportive,3.31,3.34,2.94,2.93,2.28,3,3.8,47.7,Moderate
EMP_0293,HR,Supportive,3.55,3.49,3.24,3.95,2.86,4,2.5,50.6,Moderate
EMP_0294,Data Science,Supportive,3.66,2.73,3.57,3.54,3.79,4,0.5,40.3,Low
EMP_0295,Engineering,Autocratic/Micromanagement,3.68,3.2,3.51,3.03,3.58,1,2.7,42.2,Low
EMP_0296,Sales,Supportive,4.3,2.91,2.91,2.86,1.41,2,8.0,47.1,Moderate
EMP_0297,HR,Democratic,4.05,4.61,3.88,4.1,2.07,4,1.5,36.4,Low
EMP_0298,Engineering,Democratic,5.0,4.17,3.02,3.14,3.74,3,14.1,42.0,Low
EMP_0299,Marketing,Democratic,5.0,4.27,2.68,3.44,2.12,5,11.2,45.4,Moderate
EMP_0300,Engineering,Supportive,3.66,4.15,2.03,2.95,2.65,1,5.4,64.4,Moderate
EMP_0301,Engineering,Autocratic/Micromanagement,1.0,3.9,3.99,3.05,1.34,2,5.9,46.7,Moderate
EMP_0302,Sales,Supportive,4.47,4.68,3.21,3.42,3.62,3,1.8,40.4,Low
EMP_0303,Sales,Autocratic/Micromanagement,3.22,3.43,3.37,3.73,1.17,5,1.8,44.1,Low
EMP_0304,Marketing,Autocratic/Micromanagement,3.04,3.86,4.04,1.95,1.39,4,10.8,42.0,Low
EMP_0305,Marketing,Democratic,3.32,4.25,2.82,3.51,3.54,5,1.6,35.6,Low
EMP_0306,Product,Democratic,3.29,3.01,2.1,3.05,4.24,3,0.5,24.7,Low
EMP_0307,Sales,Democratic,4.03,5.0,3.26,4.34,2.47,5,0.6,38.4,Low
EMP_0308,Data Science,Supportive,2.51,3.82,3.45,5.0,2.66,5,4.3,41.8,Low
EMP_0309,HR,Autocratic/Micromanagement,2.85,3.89,2.99,3.28,3.43,3,1.7,32.0,Low
EMP_0310,Data Science,Autocratic/Micromanagement,3.84,4.55,4.38,2.47,2.93,5,0.8,51.3,Moderate
EMP_0311,Sales,Supportive,4.04,4.35,1.21,3.57,2.4,5,5.9,36.7,Low
EMP_0312,Engineering,Democratic,4.05,3.82,4.1,3.38,2.31,5,2.3,42.6,Low
EMP_0313,Engineering,Autocratic/Micromanagement,3.05,3.88,3.83,4.68,1.45,5,2.9,47.3,Moderate
EMP_0314,Product,Autocratic/Micromanagement,2.92,2.9,3.57,4.5,2.89,4,0.6,29.6,Low
EMP_0315,HR,Democratic,3.25,3.47,1.0,4.02,2.63,5,0.7,44.5,Low
EMP_0316,Marketing,Democratic,3.77,4.11,4.23,3.15,2.35,3,0.5,36.2,Low
EMP_0317,Sales,Supportive,4.64,4.07,2.38,3.91,1.9,4,2.5,33.6,Low
EMP_0318,Engineering,Autocratic/Micromanagement,2.17,4.53,2.79,3.66,1.98,2,5.2,57.4,Moderate
EMP_0319,Engineering,Supportive,3.45,3.73,3.06,3.64,3.19,4,4.6,44.0,Low
EMP_0320,Data Science,Democratic,2.67,2.97,3.53,2.57,3.41,4,1.1,36.5,Low
EMP_0321,Sales,Supportive,2.44,4.43,3.71,4.14,2.44,4,6.7,51.8,Moderate
EMP_0322,Marketing,Supportive,4.28,4.66,3.91,3.56,2.35,5,0.5,45.6,Moderate
EMP_0323,Marketing,Democratic,3.98,4.34,3.85,3.44,2.02,3,0.5,40.0,Low
EMP_0324,Data Science,Autocratic/Micromanagement,3.91,3.7,3.4,3.14,3.45,3,6.6,33.7,Low
EMP_0325,Product,Supportive,4.24,4.43,3.53,3.02,2.72,1,1.0,52.6,Moderate
EMP_0326,Marketing,Democratic,3.26,5.0,2.33,3.69,2.99,2,4.3,34.2,Low
EMP_0327,Sales,Supportive,3.3,3.87,2.6,2.45,2.99,4,0.5,29.0,Low
EMP_0328,Marketing,Supportive,5.0,3.01,3.92,3.97,2.45,4,0.5,43.9,Low
EMP_0329,Sales,Democratic,3.43,3.45,3.87,2.87,1.77,2,3.3,37.5,Low
EMP_0330,Engineering,Democratic,4.11,4.18,3.78,2.26,1.9,2,0.7,49.7,Moderate
EMP_0331,Data Science,Supportive,3.6,2.84,2.79,4.59,3.6,3,0.5,40.3,Low
EMP_0332,HR,Supportive,2.31,3.9,3.93,2.99,2.12,4,2.2,58.4,Moderate
EMP_0333,Engineering,Supportive,2.17,4.03,2.27,3.07,2.37,4,1.4,67.8,Moderate
EMP_0334,Engineering,Supportive,3.19,4.72,4.06,4.18,1.79,1,5.7,73.3,Moderate
EMP_0335,Engineering,Autocratic/Micromanagement,4.34,4.59,2.99,4.61,1.73,4,6.0,34.5,Low
EMP_0336,Engineering,Autocratic/Micromanagement,4.15,4.32,4.55,2.58,2.08,3,3.3,27.9,Low
EMP_0337,Product,Supportive,4.24,2.5,1.98,2.93,4.05,4,1.2,43.4,Low
EMP_0338,Marketing,Democratic,2.91,4.35,4.61,2.97,3.23,2,2.2,44.7,Low
EMP_0339,Sales,Autocratic/Micromanagement,4.73,4.22,2.91,4.06,2.28,5,4.2,4.3,Low
EMP_0340,Engineering,Supportive,2.92,3.95,2.9,4.48,3.57,1,0.5,44.4,Low
EMP_0341,Sales,Autocratic/Micromanagement,3.75,2.76,3.36,2.85,2.58,4,1.4,30.5,Low
EMP_0342,Sales,Autocratic/Micromanagement,3.59,3.33,2.64,4.35,3.78,3,6.0,18.1,Low
EMP_0343,Engineering,Supportive,3.48,3.1,3.14,3.07,4.47,1,1.8,39.3,Low
EMP_0344,Sales,Supportive,4.54,2.59,2.61,3.7,3.52,1,3.4,18.7,Low
EMP_0345,Data Science,Autocratic/Micromanagement,3.11,3.8,2.64,2.74,2.78,3,0.5,32.3,Low
EMP_0346,Marketing,Democratic,2.66,3.32,3.59,3.43,3.26,5,5.3,29.7,Low
EMP_0347,Marketing,Supportive,3.61,5.0,2.48,3.43,2.71,1,0.5,39.9,Low
EMP_0348,Engineering,Supportive,3.32,3.7,2.59,3.31,1.23,4,6.9,50.8,Moderate
EMP_0349,Data Science,Democratic,5.0,4.58,2.1,3.73,2.18,4,0.5,57.7,Moderate
EMP_0350,Marketing,Democratic,4.07,2.86,2.8,2.9,1.94,3,7.8,38.1,Low
EMP_0351,Sales,Democratic,3.31,3.48,4.25,2.97,2.16,1,1.6,58.0,Moderate
EMP_0352,Product,Autocratic/Micromanagement,2.86,3.86,2.52,3.76,4.13,5,3.4,29.6,Low
EMP_0353,Marketing,Supportive,2.28,3.26,2.61,4.31,3.6,3,6.6,45.4,Moderate
EMP_0354,Engineering,Democratic,2.88,3.55,3.36,3.49,3.05,2,0.5,38.8,Low
EMP_0355,Engineering,Democratic,3.68,3.67,2.9,3.8,3.35,4,1.1,42.6,Low
EMP_0356,Marketing,Democratic,4.6,3.66,4.98,3.95,1.19,2,8.4,41.1,Low
EMP_0357,Engineering,Supportive,4.39,4.91,3.07,4.0,3.28,3,1.7,62.5,Moderate
EMP_0358,Sales,Autocratic/Micromanagement,3.76,4.03,3.47,2.93,3.45,1,4.3,29.7,Low
EMP_0359,Product,Autocratic/Micromanagement,3.37,4.09,3.96,3.03,1.0,5,0.5,54.1,Moderate
EMP_0360,Sales,Democratic,3.79,4.12,3.94,3.09,3.31,3,4.0,29.9,Low
EMP_0361,Data Science,Democratic,3.24,4.17,3.39,4.66,1.56,5,0.5,59.9,Moderate
EMP_0362,Marketing,Supportive,4.8,3.75,3.07,3.8,1.12,3,4.4,62.8,Moderate
EMP_0363,Sales,Democratic,3.47,3.61,4.82,3.78,3.76,3,1.4,39.1,Low
EMP_0364,Sales,Democratic,3.54,3.9,3.12,3.72,1.89,5,2.2,44.5,Low
EMP_0365,Product,Democratic,2.05,4.49,2.85,2.71,2.13,3,0.6,35.5,Low
EMP_0366,Data Science,Autocratic/Micromanagement,3.46,4.48,2.68,4.66,3.49,3,3.5,60.9,Moderate
EMP_0367,Product,Democratic,4.19,3.66,1.82,3.79,2.46,1,1.4,29.5,Low
EMP_0368,Product,Supportive,2.85,4.26,3.86,3.93,2.56,5,1.7,40.9,Low
EMP_0369,Engineering,Autocratic/Micromanagement,3.07,3.68,1.32,2.44,2.54,1,3.7,33.0,Low
EMP_0370,Engineering,Supportive,4.15,3.82,3.2,3.97,2.98,4,0.7,41.1,Low
EMP_0371,Engineering,Supportive,2.57,3.52,3.04,3.29,2.52,3,6.7,51.3,Moderate
EMP_0372,Engineering,Supportive,4.34,3.69,4.99,2.71,2.79,1,4.7,56.4,Moderate
EMP_0373,Engineering,Democratic,3.23,4.6,1.73,2.93,2.3,1,3.0,60.4,Moderate
EMP_0374,Marketing,Autocratic/Micromanagement,3.33,3.86,2.48,2.74,2.98,5,0.5,37.8,Low
EMP_0375,Engineering,Democratic,2.81,3.88,3.09,2.73,2.95,4,4.1,36.8,Low
EMP_0376,Data Science,Autocratic/Micromanagement,3.86,2.93,3.04,3.54,4.22,4,0.5,28.0,Low
EMP_0377,HR,Democratic,5.0,3.61,2.76,3.27,2.39,3,5.7,41.2,Low
EMP_0378,Engineering,Supportive,4.15,3.66,3.14,3.7,2.55,2,1.3,47.5,Moderate
EMP_0379,HR,Autocratic/Micromanagement,3.0,3.3,2.19,4.51,2.89,4,0.5,37.9,Low
EMP_0380,Data Science,Supportive,4.39,3.81,3.49,3.42,3.47,4,0.6,40.7,Low
EMP_0381,Engineering,Supportive,3.38,3.54,1.34,2.15,1.83,4,11.6,45.8,Moderate
EMP_0382,Marketing,Democratic,4.56,3.85,3.18,3.35,2.78,3,5.2,37.6,Low
EMP_0383,Marketing,Supportive,4.16,3.87,2.72,4.22,1.0,5,1.0,55.5,Moderate
EMP_0384,Product,Supportive,1.54,3.23,4.01,3.45,2.48,1,11.6,45.9,Moderate
EMP_0385,Marketing,Democratic,2.9,3.56,4.6,4.42,3.56,1,0.5,30.1,Low
EMP_0386,HR,Democratic,4.26,3.85,2.94,3.77,2.12,5,4.6,43.3,Low
EMP_0387,Data Science,Democratic,3.71,4.51,4.31,2.4,2.84,4,3.7,54.5,Moderate
EMP_0388,Engineering,Autocratic/Micromanagement,2.88,3.95,2.95,3.57,2.28,3,6.0,49.1,Moderate
EMP_0389,HR,Democratic,3.16,3.4,2.43,3.68,2.01,4,1.7,47.9,Moderate
EMP_0390,HR,Autocratic/Micromanagement,2.27,4.04,4.6,4.15,3.48,3,1.8,28.4,Low
EMP_0391,Product,Supportive,3.54,4.82,3.62,4.59,1.86,1,3.4,50.7,Moderate
EMP_0392,Sales,Democratic,5.0,4.35,3.2,4.04,2.93,4,1.8,30.0,Low
EMP_0393,Data Science,Autocratic/Micromanagement,4.16,4.13,3.75,3.76,2.95,2,0.5,24.5,Low
EMP_0394,HR,Democratic,5.0,4.24,3.42,3.91,2.02,2,4.6,51.9,Moderate
EMP_0395,Data Science,Democratic,4.22,4.66,3.14,3.4,2.82,2,3.6,59.7,Moderate
EMP_0396,Product,Supportive,4.32,4.45,2.14,2.62,1.95,3,1.9,48.1,Moderate
EMP_0397,Product,Supportive,4.98,4.14,2.98,3.52,3.12,1,1.3,52.2,Moderate
EMP_0398,Sales,Democratic,3.86,4.44,3.7,3.72,1.65,5,1.4,49.5,Moderate
EMP_0399,HR,Supportive,3.47,3.15,3.1,2.78,2.43,4,4.7,39.5,Low
EMP_0400,HR,Autocratic/Micromanagement,4.32,2.9,3.92,4.3,2.5,3,4.6,25.0,Low
EMP_0401,Engineering,Supportive,4.62,3.89,3.51,4.1,3.59,4,6.0,41.4,Low
EMP_0402,Product,Autocratic/Micromanagement,3.26,3.84,2.5,2.68,2.81,5,5.0,39.3,Low
EMP_0403,Sales,Autocratic/Micromanagement,3.09,3.47,2.14,4.32,3.46,4,5.0,34.5,Low
EMP_0404,HR,Supportive,3.7,4.3,3.07,3.32,3.14,2,1.0,53.8,Moderate
EMP_0405,Data Science,Supportive,4.18,2.68,2.78,3.03,3.14,2,0.5,45.2,Moderate
EMP_0406,Product,Autocratic/Micromanagement,4.16,3.48,3.47,4.15,2.43,5,5.0,28.2,Low
EMP_0407,Data Science,Autocratic/Micromanagement,2.6,3.51,2.63,3.47,3.52,2,0.5,24.5,Low
EMP_0408,Engineering,Democratic,4.94,2.82,2.71,4.64,2.42,1,14.1,41.6,Low
EMP_0409,Product,Supportive,3.15,4.7,4.04,2.99,1.32,4,7.3,56.7,Moderate
EMP_0410,Engineering,Democratic,3.41,2.98,3.32,2.46,2.53,2,2.7,42.1,Low
EMP_0411,Data Science,Democratic,2.97,3.45,2.64,3.33,3.06,5,1.5,33.7,Low
EMP_0412,Product,Supportive,5.0,4.34,3.21,3.97,1.41,5,2.6,55.6,Moderate
EMP_0413,Product,Democratic,3.77,4.19,4.3,2.94,1.99,4,4.6,45.3,Moderate
EMP_0414,Sales,Supportive,3.0,3.14,3.44,2.7,1.72,5,4.9,40.6,Low
EMP_0415,Marketing,Supportive,4.2,4.21,3.67,3.64,3.33,3,0.5,43.4,Low
EMP_0416,Sales,Supportive,4.14,3.97,2.6,2.62,4.04,4,5.7,22.3,Low
EMP_0417,Data Science,Supportive,3.47,5.0,4.02,3.68,2.53,4,3.6,66.9,Moderate
EMP_0418,Data Science,Supportive,4.19,4.04,5.0,3.3,3.13,1,0.5,67.8,Moderate
EMP_0419,Marketing,Democratic,3.02,3.72,2.57,3.8,3.1,5,1.3,33.0,Low
EMP_0420,HR,Supportive,3.25,3.29,2.25,2.67,3.94,5,2.5,36.8,Low
EMP_0421,HR,Supportive,2.19,3.35,3.34,4.28,2.18,5,0.7,50.8,Moderate
EMP_0422,HR,Supportive,2.67,3.3,3.9,3.39,2.52,4,0.6,42.9,Low
EMP_0423,Engineering,Autocratic/Micromanagement,4.87,4.62,3.13,3.96,2.43,3,0.5,34.9,Low
EMP_0424,Sales,Democratic,4.75,3.81,2.36,4.08,2.76,2,8.5,20.9,Low
EMP_0425,Engineering,Democratic,3.65,4.14,3.11,2.81,4.7,2,0.5,46.8,Moderate
EMP_0426,Sales,Democratic,4.76,4.71,3.68,4.03,2.72,2,1.6,39.3,Low
EMP_0427,Sales,Autocratic/Micromanagement,3.49,2.38,2.87,2.64,2.02,2,0.8,26.7,Low
EMP_0428,Product,Supportive,3.43,4.57,3.69,2.68,1.78,4,4.7,60.2,Moderate
EMP_0429,Data Science,Democratic,3.64,3.83,4.13,4.68,3.7,4,4.3,34.7,Low
EMP_0430,Engineering,Democratic,3.51,4.06,3.39,4.17,2.01,3,5.7,53.9,Moderate
EMP_0431,Engineering,Democratic,3.45,3.3,3.18,4.74,3.23,3,3.4,34.0,Low
EMP_0432,HR,Supportive,4.4,3.35,3.86,3.28,2.16,3,3.1,46.5,Moderate
EMP_0433,Marketing,Democratic,3.71,4.09,2.52,3.56,1.69,4,1.8,37.3,Low
EMP_0434,Engineering,Supportive,4.1,5.0,2.44,3.82,3.18,5,3.5,53.7,Moderate
EMP_0435,Engineering,Democratic,4.32,4.4,2.99,3.49,2.2,4,0.5,60.8,Moderate
EMP_0436,Marketing,Democratic,3.87,4.56,2.81,3.05,3.04,1,4.0,32.7,Low
EMP_0437,Engineering,Supportive,2.92,3.68,2.56,2.96,3.1,3,0.5,47.6,Moderate
EMP_0438,HR,Autocratic/Micromanagement,2.65,3.44,4.66,3.63,3.14,4,6.9,34.4,Low
EMP_0439,Marketing,Supportive,3.7,3.33,4.94,2.86,2.49,3,2.5,48.6,Moderate
EMP_0440,Engineering,Autocratic/Micromanagement,3.48,3.51,2.92,2.84,3.25,5,2.6,41.1,Low
EMP_0441,Engineering,Democratic,3.66,2.57,3.27,3.74,1.96,1,3.1,42.1,Low
EMP_0442,Product,Supportive,3.59,3.37,3.05,3.44,1.0,3,5.2,50.9,Moderate
EMP_0443,Data Science,Supportive,5.0,3.46,4.09,4.06,3.27,2,2.3,42.5,Low
EMP_0444,Data Science,Autocratic/Micromanagement,2.67,3.69,4.24,3.25,2.83,4,2.0,41.6,Low
EMP_0445,HR,Supportive,2.21,3.88,1.78,3.15,2.21,3,1.2,52.5,Moderate
EMP_0446,Product,Supportive,3.83,4.02,3.58,3.75,1.52,2,0.5,57.8,Moderate
EMP_0447,Product,Supportive,3.34,3.79,2.15,3.01,1.07,3,0.7,54.0,Moderate
EMP_0448,HR,Democratic,3.82,3.45,4.61,3.11,2.74,3,0.5,30.7,Low
EMP_0449,Data Science,Democratic,4.01,2.62,3.55,3.13,4.02,5,7.1,34.4,Low
EMP_0450,Engineering,Supportive,4.5,3.45,2.54,3.37,2.59,3,5.1,49.6,Moderate
EMP_0451,HR,Supportive,2.54,3.22,3.01,4.56,2.41,2,0.9,50.6,Moderate
EMP_0452,Sales,Supportive,3.21,4.08,2.97,2.67,2.68,3,0.5,26.0,Low
EMP_0453,Sales,Supportive,3.9,4.35,3.62,4.28,4.44,3,2.4,36.8,Low
EMP_0454,Product,Democratic,4.14,4.36,4.03,3.94,3.3,4,1.9,30.5,Low
EMP_0455,Engineering,Democratic,5.0,4.25,2.28,4.44,1.95,3,5.2,58.2,Moderate
EMP_0456,Sales,Supportive,4.27,3.72,4.67,5.0,2.72,4,1.8,61.9,Moderate
EMP_0457,Engineering,Supportive,3.56,3.49,4.48,4.36,2.97,5,7.0,46.4,Moderate
EMP_0458,Sales,Supportive,2.98,3.35,2.5,4.06,1.85,2,0.5,41.5,Low
EMP_0459,Engineering,Autocratic/Micromanagement,3.2,2.9,3.26,2.71,3.31,5,1.6,42.6,Low
EMP_0460,Engineering,Autocratic/Micromanagement,3.19,4.4,4.57,2.79,2.05,5,9.5,57.5,Moderate
EMP_0461,Engineering,Autocratic/Micromanagement,4.06,3.7,4.19,3.72,1.49,3,0.5,28.7,Low
EMP_0462,Marketing,Supportive,3.78,3.05,2.93,2.48,2.76,2,1.7,44.9,Low
EMP_0463,Marketing,Supportive,2.67,3.3,3.85,3.87,2.63,5,1.1,44.5,Low
EMP_0464,Sales,Supportive,3.29,3.28,5.0,2.22,2.7,4,2.7,64.9,Moderate
EMP_0465,Product,Supportive,4.21,3.83,3.28,4.19,2.09,2,1.1,46.2,Moderate
EMP_0466,Data Science,Democratic,3.85,4.44,2.69,3.31,2.2,3,7.1,58.6,Moderate
EMP_0467,Data Science,Autocratic/Micromanagement,4.0,3.59,3.34,3.58,3.6,4,9.7,42.4,Low
EMP_0468,Product,Autocratic/Micromanagement,3.87,2.45,3.4,3.05,3.05,2,6.6,39.5,Low
EMP_0469,Engineering,Autocratic/Micromanagement,4.74,3.69,2.78,2.36,1.93,4,1.8,22.9,Low
EMP_0470,Product,Supportive,3.77,3.71,3.55,4.24,1.14,4,15.0,48.2,Moderate
EMP_0471,Engineering,Democratic,3.33,3.67,2.2,4.3,1.97,5,4.6,42.0,Low
EMP_0472,Product,Supportive,2.96,3.42,2.67,3.29,2.83,4,1.5,52.3,Moderate
EMP_0473,Engineering,Supportive,3.77,3.93,3.81,3.9,2.19,4,0.5,49.3,Moderate
EMP_0474,Product,Democratic,1.89,3.84,1.8,3.27,2.13,4,3.8,45.5,Moderate
EMP_0475,Sales,Supportive,3.47,3.79,3.92,3.67,2.23,3,4.6,51.8,Moderate
EMP_0476,Product,Democratic,3.46,4.05,1.59,3.96,2.64,4,0.5,39.6,Low
EMP_0477,Engineering,Supportive,2.64,3.54,1.81,3.83,3.33,4,2.8,43.4,Low
EMP_0478,Sales,Democratic,2.95,3.51,2.8,4.3,2.7,5,15.0,15.6,Low
EMP_0479,Product,Autocratic/Micromanagement,4.17,4.63,3.43,3.81,2.75,4,1.4,17.5,Low
EMP_0480,Sales,Supportive,3.76,4.14,4.26,3.52,2.52,4,1.3,58.5,Moderate
EMP_0481,Marketing,Autocratic/Micromanagement,3.67,4.3,3.25,3.04,2.3,2,8.2,42.5,Low
EMP_0482,Marketing,Supportive,3.81,4.54,3.0,3.21,3.42,5,0.5,44.5,Low
EMP_0483,Sales,Democratic,3.66,4.12,3.66,3.99,3.29,3,9.5,40.6,Low
EMP_0484,Marketing,Democratic,4.47,4.36,2.5,2.6,4.34,5,5.3,31.9,Low
EMP_0485,Sales,Democratic,3.69,2.85,3.31,4.16,3.19,3,1.7,33.1,Low
EMP_0486,Product,Autocratic/Micromanagement,2.58,3.92,2.24,3.33,2.3,2,0.5,35.6,Low
EMP_0487,Engineering,Supportive,4.74,3.69,3.27,3.01,1.98,5,0.5,48.1,Moderate
EMP_0488,Data Science,Democratic,3.86,4.81,3.1,2.84,3.46,4,1.6,50.2,Moderate
EMP_0489,Product,Democratic,3.19,4.36,2.56,3.9,2.05,4,4.3,38.9,Low
EMP_0490,Product,Autocratic/Micromanagement,2.72,3.42,3.33,3.49,3.35,1,2.3,29.5,Low
EMP_0491,Sales,Supportive,3.88,4.02,3.33,4.45,2.09,5,4.7,55.6,Moderate
EMP_0492,Marketing,Autocratic/Micromanagement,3.52,3.9,4.14,2.74,2.98,4,3.9,37.4,Low
EMP_0493,Data Science,Democratic,4.7,4.07,1.92,3.15,1.85,3,3.0,58.0,Moderate
EMP_0494,Engineering,Supportive,3.36,3.19,3.14,3.44,3.32,5,12.0,40.9,Low
EMP_0495,Sales,Democratic,3.01,4.02,2.59,3.05,1.71,4,4.6,22.1,Low
EMP_0496,Data Science,Supportive,4.23,3.66,3.9,3.5,2.92,2,8.6,46.0,Moderate
EMP_0497,Sales,Democratic,4.25,3.97,3.8,3.69,2.54,3,1.0,28.4,Low
EMP_0498,Engineering,Autocratic/Micromanagement,3.72,3.37,3.61,3.79,2.78,4,4.4,41.4,Low
EMP_0499,Product,Democratic,4.07,3.45,2.64,4.4,2.38,5,3.2,35.8,Low
EMP_0500,Product,Democratic,3.57,4.5,3.91,2.72,2.36,3,9.0,38.0,Low
EMP_0501,Marketing,Democratic,3.76,3.17,1.98,3.7,2.82,4,2.5,39.4,Low
EMP_0502,Sales,Supportive,4.42,3.21,1.81,3.11,1.9,4,1.1,35.3,Low
EMP_0503,Data Science,Supportive,4.04,3.77,2.18,3.76,1.89,2,1.7,45.7,Moderate
EMP_0504,HR,Democratic,3.48,3.34,3.17,3.76,2.41,1,0.9,46.7,Moderate
EMP_0505,Marketing,Supportive,4.55,3.27,3.74,2.91,2.38,4,0.9,41.6,Low
EMP_0506,Engineering,Supportive,1.94,3.86,1.0,2.96,1.9,4,2.2,40.3,Low
EMP_0507,Product,Democratic,5.0,2.9,4.26,3.81,3.44,4,7.8,38.9,Low
EMP_0508,HR,Supportive,2.41,3.2,3.3,3.51,2.43,5,0.7,41.8,Low
EMP_0509,Product,Supportive,3.16,5.0,1.95,3.37,2.52,4,1.2,54.9,Moderate
EMP_0510,Marketing,Democratic,3.57,4.08,3.28,3.89,1.64,4,6.7,44.5,Low
EMP_0511,Marketing,Supportive,3.5,3.35,4.07,3.94,4.36,1,1.5,41.8,Low
EMP_0512,Sales,Autocratic/Micromanagement,4.3,4.05,3.68,3.18,4.64,1,11.5,8.3,Low
EMP_0513,Product,Autocratic/Micromanagement,2.86,4.14,4.08,2.99,2.08,4,1.1,36.5,Low
EMP_0514,Product,Democratic,3.78,4.4,2.11,2.74,3.68,4,2.0,31.6,Low
EMP_0515,Engineering,Supportive,3.2,3.72,2.87,3.52,2.63,3,0.5,43.8,Low
EMP_0516,Engineering,Autocratic/Micromanagement,3.81,4.39,2.46,2.65,3.98,4,15.0,53.1,Moderate
EMP_0517,Data Science,Autocratic/Micromanagement,3.55,2.58,4.57,3.56,2.97,4,7.7,32.9,Low
EMP_0518,HR,Autocratic/Micromanagement,3.67,3.17,3.71,4.23,2.78,2,6.0,40.0,Low
EMP_0519,Product,Supportive,3.22,3.9,5.0,3.29,1.0,4,0.6,60.5,Moderate
EMP_0520,Engineering,Democratic,3.24,4.0,2.83,3.18,2.0,3,12.2,51.6,Moderate
EMP_0521,Sales,Autocratic/Micromanagement,3.8,3.25,2.62,4.7,2.72,4,9.3,24.6,Low
EMP_0522,Data Science,Democratic,4.26,3.96,3.09,4.41,2.86,4,2.0,32.7,Low
EMP_0523,Product,Democratic,3.18,3.43,4.3,3.04,1.73,4,4.0,41.3,Low
EMP_0524,HR,Democratic,2.99,3.63,2.91,3.58,2.12,3,15.0,38.2,Low
EMP_0525,HR,Democratic,4.03,4.41,3.3,3.7,3.14,3,1.8,32.4,Low
EMP_0526,Sales,Supportive,3.58,4.35,3.28,3.62,1.59,3,0.5,53.6,Moderate
EMP_0527,Sales,Democratic,4.18,3.2,3.23,4.59,2.81,4,7.1,31.3,Low
EMP_0528,Data Science,Supportive,2.97,3.17,2.68,3.55,3.69,3,2.3,48.0,Moderate
EMP_0529,Engineering,Democratic,2.35,3.55,3.09,3.64,3.01,2,15.0,31.0,Low
EMP_0530,Product,Supportive,3.23,3.78,3.06,3.91,2.97,5,2.8,40.3,Low
EMP_0531,HR,Democratic,3.06,3.41,3.19,4.21,1.08,3,0.5,43.9,Low
EMP_0532,Product,Supportive,3.54,4.42,3.95,4.06,2.04,2,2.4,49.0,Moderate
EMP_0533,Product,Democratic,3.15,4.01,4.61,3.82,4.34,4,4.4,32.2,Low
